User,Driver,pickup,drop,cost,distance,date,time
Sagar,Nayan,"Taj Skyline, ahmedabad","Vastrapur Lake, Ahmedabad",97.0,4.85,2023-10-20,22:18:00
N,Prateek,"shott, Ahmedabad","Law Garden, Ahmedabad",165.4,8.27,2023-01-18,19:37:00
Nidhi,Atharv,"Kankaria Lake, Ahmedabad","Taj Skyline, ahmedabad",255.2,12.76,2023-02-05,12:34:00
user4,Agasthya,"lal darwaja, ahmedabad","courtyard marriott, Ahmedabad",136.6,6.83,2023-05-23,20:15:00
Nidhi,Tanmay,"lal darwaja, ahmedabad","Science City, Ahmedabad",208.8,10.44,2023-10-16,08:01:00
user1,Maheshbhai,"nirma university, Ahmedabad","Law Garden, Ahmedabad",228.4,11.42,2023-03-13,19:05:00
user2,Tanasha,"courtyard marriott, Ahmedabad","Iskcon Temple, Ahmedabad",10.6,0.53,2023-04-23,10:26:00
user2,Agasthya,"Taj Skyline, ahmedabad","Nehru Bridge, Ahmedabad",193.2,9.66,2023-11-15,06:01:00
user5,Hena,"Jama Masjid, Ahmedabad","shott, Ahmedabad",217.6,10.88,2023-03-15,13:31:00
user4,Sanjaybhai,"shott, Ahmedabad","Taj Skyline, ahmedabad",1.4,0.07,2023-09-15,19:52:00
user1,Maheshbhai,"Nehru Bridge, Ahmedabad","Sabarmati Ashram, Ahmedabad",74.8,3.74,2023-09-04,18:27:00
user3,Atharv,"lal darwaja, ahmedabad","Sabarmati Ashram, Ahmedabad",79.8,3.99,2023-05-01,14:22:00
Naina,Elon,"Akshardham Temple, Gandhinagar","Science City, Ahmedabad",497.4,24.87,2023-03-02,21:41:00
Sagar,Nayan,"lal darwaja, ahmedabad","Kankaria Lake, Ahmedabad",58.6,2.93,2023-05-14,05:07:00
sahil,Maheshbhai,"Manek Chowk, Ahmedabad","LD, Ahmedabad",89.2,4.46,2023-05-19,07:01:00
sahil,Atharv,"Sarkhej Roza, Ahmedabad","Iskcon Temple, Ahmedabad",80.6,4.03,2023-03-19,18:22:00
user1,Elon,"courtyard marriott, Ahmedabad","Jama Masjid, Ahmedabad",153.0,7.65,2023-08-18,09:11:00
Sagar,Tanvi,"Science City, Ahmedabad","shott, Ahmedabad",78.8,3.94,2023-11-17,18:12:00
Nimi,Prateek,"Manek Chowk, Ahmedabad","nirma university, Ahmedabad",250.2,12.51,2023-11-03,12:27:00
Nimi,Tanvi,"Manek Chowk, Ahmedabad","shott, Ahmedabad",222.8,11.14,2023-04-23,16:56:00
Nisha,Prateek,"Akshardham Temple, Gandhinagar","LD, Ahmedabad",507.6,25.38,2023-02-03,08:33:00
user2,Sanjaybhai,"nirma university, Ahmedabad","PrahladNagar Garden, Ahmedabad",267.4,13.37,2023-07-22,22:34:00
Naina,Tanvi,"Manek Chowk, Ahmedabad","shott, Ahmedabad",222.8,11.14,2023-05-17,05:44:00
user2,Sitara,"Taj Skyline, ahmedabad","Stanza, Ahmedabad",88.2,4.41,2023-03-05,10:49:00
Nisha,Kunal,"nirma university, Ahmedabad","Iskcon Temple, Ahmedabad",234.6,11.73,2023-09-05,14:08:00
user2,Kunal,"Taj Skyline, ahmedabad","Law Garden, Ahmedabad",166.8,8.34,2023-07-01,14:12:00
user3,Nayan,"Iskcon Temple, Ahmedabad","Jama Masjid, Ahmedabad",163.6,8.18,2023-02-20,13:17:00
Naina,Tanmay,"Iskcon Temple, Ahmedabad","Taj Skyline, ahmedabad",61.6,3.08,2023-08-07,07:04:00
user1,pradeepbhai,"Akshardham Temple, Gandhinagar","Vastrapur Lake, Ahmedabad",517.0,25.85,2023-07-27,12:37:00
user2,Elon,"Law Garden, Ahmedabad","Sarkhej Roza, Ahmedabad",137.8,6.89,2023-03-25,09:07:00
user2,Tanasha,"Iskcon Temple, Ahmedabad","PrahladNagar Garden, Ahmedabad",34.0,1.7,2023-05-25,15:51:00
sahil,Elon,"shott, Ahmedabad","Sabarmati Ashram, Ahmedabad",204.0,10.2,2023-06-05,20:40:00
user2,pradeepbhai,"lal darwaja, ahmedabad","Taj Skyline, ahmedabad",202.8,10.14,2023-02-14,05:00:00
Nisha,Sitara,"LD, Ahmedabad","Sarkhej Roza, Ahmedabad",124.4,6.22,2023-05-03,12:29:00
Nimi,Prateek,"PrahladNagar Garden, Ahmedabad","Jama Masjid, Ahmedabad",166.6,8.33,2023-08-20,12:14:00
user3,Tanvi,"Nehru Bridge, Ahmedabad","PrahladNagar Garden, Ahmedabad",143.4,7.17,2023-10-13,00:38:00
Nisha,Sanjaybhai,"Stanza, Ahmedabad","nirma university, Ahmedabad",314.6,15.73,2023-03-26,07:26:00
user3,Maheshbhai,"Iskcon Temple, Ahmedabad","shott, Ahmedabad",60.6,3.03,2023-03-10,20:52:00
user4,Atharv,"Law Garden, Ahmedabad","PrahladNagar Garden, Ahmedabad",116.4,5.82,2023-11-02,18:27:00
N,Kunal,"Sabarmati Ashram, Ahmedabad","Taj Skyline, ahmedabad",205.2,10.26,2023-06-22,00:40:00
Nidhi,Agasthya,"Jama Masjid, Ahmedabad","shott, Ahmedabad",217.6,10.88,2023-04-07,08:26:00
Nimi,Agasthya,"lal darwaja, ahmedabad","Sabarmati Ashram, Ahmedabad",79.8,3.99,2023-04-11,02:50:00
user3,Nayan,"Akshardham Temple, Gandhinagar","Taj Skyline, ahmedabad",568.6,28.43,2023-10-05,07:37:00
user1,Atharv,"Iskcon Temple, Ahmedabad","Sarkhej Roza, Ahmedabad",80.6,4.03,2023-07-05,03:21:00
Nidhi,Tanmay,"Taj Skyline, ahmedabad","Sabarmati Ashram, Ahmedabad",205.2,10.26,2023-10-05,19:35:00
Nidhi,Tanmay,"Stanza, Ahmedabad","Nehru Bridge, Ahmedabad",238.8,11.94,2023-07-21,20:23:00
user2,Tanasha,"Kankaria Lake, Ahmedabad","Akshardham Temple, Gandhinagar",517.6,25.88,2023-09-19,00:01:00
user3,Maheshbhai,"Nehru Bridge, Ahmedabad","Iskcon Temple, Ahmedabad",138.6,6.93,2023-10-25,20:17:00
N,Tanasha,"Science City, Ahmedabad","Jama Masjid, Ahmedabad",223.0,11.15,2023-02-18,09:06:00
user4,Tanvi,"Kankaria Lake, Ahmedabad","Taj Skyline, ahmedabad",255.2,12.76,2023-05-08,01:10:00
Nidhi,Sanjaybhai,"lal darwaja, ahmedabad","Sarkhej Roza, Ahmedabad",166.8,8.34,2023-04-09,17:04:00
user1,Tanmay,"Iskcon Temple, Ahmedabad","Akshardham Temple, Gandhinagar",561.8,28.09,2023-08-03,05:48:00
Naina,Kunal,"Iskcon Temple, Ahmedabad","Kankaria Lake, Ahmedabad",196.2,9.81,2023-08-01,00:33:00
Naina,Agasthya,"lal darwaja, ahmedabad","Law Garden, Ahmedabad",36.2,1.81,2023-10-23,16:06:00
N,Nayan,"Manek Chowk, Ahmedabad","Sabarmati Ashram, Ahmedabad",83.6,4.18,2023-09-24,21:55:00
Nidhi,Hena,"courtyard marriott, Ahmedabad","Vastrapur Lake, Ahmedabad",41.8,2.09,2023-03-05,11:53:00
Nimi,Sitara,"Law Garden, Ahmedabad","Jama Masjid, Ahmedabad",52.6,2.63,2023-09-16,22:40:00
Sagar,Atharv,"shott, Ahmedabad","Law Garden, Ahmedabad",165.4,8.27,2023-11-24,20:48:00
Nimi,Prateek,"Manek Chowk, Ahmedabad","Iskcon Temple, Ahmedabad",168.6,8.43,2023-03-25,14:51:00
user4,Prateek,"Akshardham Temple, Gandhinagar","Nehru Bridge, Ahmedabad",492.8,24.64,2023-05-21,00:58:00
Nidhi,Atharv,"Law Garden, Ahmedabad","Sabarmati Ashram, Ahmedabad",84.8,4.24,2023-11-06,05:52:00
user1,Atharv,"PrahladNagar Garden, Ahmedabad","Science City, Ahmedabad",145.4,7.27,2023-09-20,05:41:00
Nisha,Elon,"courtyard marriott, Ahmedabad","Akshardham Temple, Gandhinagar",556.4,27.82,2023-10-11,02:24:00
user1,Tanasha,"Jama Masjid, Ahmedabad","Science City, Ahmedabad",223.0,11.15,2023-05-03,12:12:00
sahil,Hena,"nirma university, Ahmedabad","Nehru Bridge, Ahmedabad",233.0,11.65,2023-04-17,15:04:00
user5,Tanmay,"Stanza, Ahmedabad","nirma university, Ahmedabad",314.6,15.73,2023-10-22,06:05:00
user4,Agasthya,"Kankaria Lake, Ahmedabad","shott, Ahmedabad",253.8,12.69,2023-03-20,15:00:00
N,Hena,"Stanza, Ahmedabad","Iskcon Temple, Ahmedabad",105.4,5.27,2023-04-13,08:15:00
N,Agasthya,"LD, Ahmedabad","lal darwaja, ahmedabad",68.0,3.4,2023-05-22,04:02:00
user3,Sitara,"nirma university, Ahmedabad","courtyard marriott, Ahmedabad",232.6,11.63,2023-07-03,21:13:00
N,Maheshbhai,"LD, Ahmedabad","lal darwaja, ahmedabad",68.0,3.4,2023-11-09,10:05:00
N,Nayan,"Sabarmati Ashram, Ahmedabad","Sarkhej Roza, Ahmedabad",216.4,10.82,2023-04-25,11:55:00
user4,Sanjaybhai,"Sarkhej Roza, Ahmedabad","Kankaria Lake, Ahmedabad",196.2,9.81,2023-09-02,00:09:00
Nimi,Atharv,"Sarkhej Roza, Ahmedabad","nirma university, Ahmedabad",312.6,15.63,2023-05-15,08:20:00
N,Kunal,"shott, Ahmedabad","Vastrapur Lake, Ahmedabad",95.6,4.78,2023-03-16,11:53:00
Nidhi,Sitara,"Taj Skyline, ahmedabad","PrahladNagar Garden, Ahmedabad",84.6,4.23,2023-09-19,03:22:00
sahil,Elon,"Stanza, Ahmedabad","Kankaria Lake, Ahmedabad",287.6,14.38,2023-05-24,12:28:00
Sagar,Kunal,"shott, Ahmedabad","Jama Masjid, Ahmedabad",217.6,10.88,2023-01-08,13:11:00
Naina,Tanmay,"Science City, Ahmedabad","Akshardham Temple, Gandhinagar",497.4,24.87,2023-10-14,14:46:00
sahil,Agasthya,"Nehru Bridge, Ahmedabad","Law Garden, Ahmedabad",27.4,1.37,2023-09-04,00:20:00
Naina,pradeepbhai,"Stanza, Ahmedabad","nirma university, Ahmedabad",314.6,15.73,2023-09-19,05:08:00
N,Elon,"Science City, Ahmedabad","Vastrapur Lake, Ahmedabad",111.8,5.59,2023-01-10,09:41:00
Sagar,Agasthya,"lal darwaja, ahmedabad","Manek Chowk, Ahmedabad",21.4,1.07,2023-09-02,12:27:00
user2,Tanasha,"Sabarmati Ashram, Ahmedabad","Iskcon Temple, Ahmedabad",166.8,8.34,2023-03-28,13:06:00
user4,Hena,"lal darwaja, ahmedabad","LD, Ahmedabad",68.0,3.4,2023-09-18,12:04:00
Nimi,Prateek,"Akshardham Temple, Gandhinagar","Nehru Bridge, Ahmedabad",492.8,24.64,2023-04-23,14:57:00
Nidhi,Nayan,"Sabarmati Ashram, Ahmedabad","Law Garden, Ahmedabad",84.8,4.24,2023-02-01,16:03:00
sahil,Hena,"Law Garden, Ahmedabad","Science City, Ahmedabad",177.4,8.87,2023-09-17,23:41:00
user1,Sitara,"lal darwaja, ahmedabad","Sarkhej Roza, Ahmedabad",166.8,8.34,2023-03-11,12:54:00
user1,Maheshbhai,"lal darwaja, ahmedabad","Nehru Bridge, Ahmedabad",10.4,0.52,2023-09-11,00:25:00
user1,Agasthya,"Manek Chowk, Ahmedabad","lal darwaja, ahmedabad",21.4,1.07,2023-05-23,20:43:00
user3,Tanmay,"Iskcon Temple, Ahmedabad","PrahladNagar Garden, Ahmedabad",34.0,1.7,2023-05-28,09:54:00
Nisha,Atharv,"Stanza, Ahmedabad","Iskcon Temple, Ahmedabad",105.4,5.27,2023-10-11,22:00:00
Nidhi,Sitara,"shott, Ahmedabad","Law Garden, Ahmedabad",165.4,8.27,2023-06-26,00:44:00
Naina,Maheshbhai,"Sarkhej Roza, Ahmedabad","Akshardham Temple, Gandhinagar",629.6,31.48,2023-06-13,06:56:00
user1,Agasthya,"Stanza, Ahmedabad","Vastrapur Lake, Ahmedabad",155.8,7.79,2023-07-25,08:35:00
user3,Tanvi,"Sabarmati Ashram, Ahmedabad","Stanza, Ahmedabad",272.2,13.61,2023-11-13,21:09:00
user3,Hena,"PrahladNagar Garden, Ahmedabad","Stanza, Ahmedabad",96.2,4.81,2023-02-26,23:29:00
Nidhi,Elon,"Kankaria Lake, Ahmedabad","Iskcon Temple, Ahmedabad",196.2,9.81,2023-06-15,12:50:00
Naina,Maheshbhai,"PrahladNagar Garden, Ahmedabad","LD, Ahmedabad",94.0,4.7,2023-02-15,05:49:00
Sagar,Atharv,"Law Garden, Ahmedabad","LD, Ahmedabad",32.6,1.63,2023-02-04,11:12:00
user3,Tanmay,"lal darwaja, ahmedabad","Science City, Ahmedabad",208.8,10.44,2023-04-20,00:58:00
Sagar,Tanvi,"courtyard marriott, Ahmedabad","LD, Ahmedabad",72.0,3.6,2023-02-14,10:00:00
N,Hena,"Iskcon Temple, Ahmedabad","Stanza, Ahmedabad",105.4,5.27,2023-09-26,13:26:00
Nidhi,Kunal,"PrahladNagar Garden, Ahmedabad","Manek Chowk, Ahmedabad",171.4,8.57,2023-01-06,15:24:00
sahil,Elon,"Stanza, Ahmedabad","Iskcon Temple, Ahmedabad",105.4,5.27,2023-07-09,04:51:00
Sagar,pradeepbhai,"Sabarmati Ashram, Ahmedabad","PrahladNagar Garden, Ahmedabad",185.0,9.25,2023-04-21,11:03:00
Nisha,Maheshbhai,"Iskcon Temple, Ahmedabad","Taj Skyline, ahmedabad",61.6,3.08,2023-05-09,15:41:00
user5,Tanasha,"shott, Ahmedabad","Sabarmati Ashram, Ahmedabad",204.0,10.2,2023-03-22,03:00:00
user5,Tanvi,"PrahladNagar Garden, Ahmedabad","shott, Ahmedabad",83.8,4.19,2023-08-20,13:26:00
Nimi,Atharv,"Stanza, Ahmedabad","lal darwaja, ahmedabad",246.4,12.32,2023-06-27,12:49:00
Nisha,Tanmay,"Vastrapur Lake, Ahmedabad","Kankaria Lake, Ahmedabad",161.4,8.07,2023-11-22,22:19:00
N,Sitara,"Science City, Ahmedabad","nirma university, Ahmedabad",151.2,7.56,2023-02-15,21:02:00
Nimi,pradeepbhai,"Iskcon Temple, Ahmedabad","LD, Ahmedabad",82.4,4.12,2023-10-07,20:32:00
Nisha,Atharv,"Jama Masjid, Ahmedabad","Iskcon Temple, Ahmedabad",163.6,8.18,2023-02-02,06:26:00
sahil,Kunal,"courtyard marriott, Ahmedabad","Iskcon Temple, Ahmedabad",10.6,0.53,2023-04-08,05:14:00
user5,Prateek,"Manek Chowk, Ahmedabad","Stanza, Ahmedabad",267.4,13.37,2023-05-17,10:45:00
user4,Prateek,"Taj Skyline, ahmedabad","Akshardham Temple, Gandhinagar",568.6,28.43,2023-06-08,18:34:00
Naina,Kunal,"Law Garden, Ahmedabad","Sarkhej Roza, Ahmedabad",137.8,6.89,2023-01-14,02:05:00
user2,Tanvi,"Nehru Bridge, Ahmedabad","Sarkhej Roza, Ahmedabad",161.8,8.09,2023-05-07,06:53:00
Sagar,Kunal,"Jama Masjid, Ahmedabad","Nehru Bridge, Ahmedabad",25.8,1.29,2023-11-24,22:34:00
sahil,pradeepbhai,"Jama Masjid, Ahmedabad","Sarkhej Roza, Ahmedabad",181.2,9.06,2023-06-20,11:46:00
user5,Maheshbhai,"LD, Ahmedabad","Taj Skyline, ahmedabad",135.0,6.75,2023-03-03,07:46:00
Nimi,Kunal,"Stanza, Ahmedabad","Sarkhej Roza, Ahmedabad",102.0,5.1,2023-10-28,02:21:00
Nidhi,Sitara,"nirma university, Ahmedabad","LD, Ahmedabad",211.6,10.58,2023-04-02,19:46:00
Naina,Nayan,"Sarkhej Roza, Ahmedabad","shott, Ahmedabad",124.0,6.2,2023-02-28,22:05:00
user4,Sanjaybhai,"Taj Skyline, ahmedabad","Jama Masjid, Ahmedabad",219.0,10.95,2023-08-01,03:58:00
Nisha,pradeepbhai,"Nehru Bridge, Ahmedabad","Vastrapur Lake, Ahmedabad",96.8,4.84,2023-01-20,06:52:00
sahil,Prateek,"Iskcon Temple, Ahmedabad","Kankaria Lake, Ahmedabad",196.2,9.81,2023-01-28,02:09:00
sahil,Hena,"Stanza, Ahmedabad","Science City, Ahmedabad",166.6,8.33,2023-03-12,10:19:00
user5,Sitara,"Iskcon Temple, Ahmedabad","Manek Chowk, Ahmedabad",168.6,8.43,2023-04-03,14:09:00
user4,Atharv,"Nehru Bridge, Ahmedabad","Science City, Ahmedabad",198.4,9.92,2023-11-11,20:32:00
user1,Tanasha,"lal darwaja, ahmedabad","Iskcon Temple, Ahmedabad",147.2,7.36,2023-04-24,18:20:00
Nimi,Prateek,"Sarkhej Roza, Ahmedabad","LD, Ahmedabad",124.4,6.22,2023-03-20,01:26:00
N,Sitara,"Iskcon Temple, Ahmedabad","Nehru Bridge, Ahmedabad",138.6,6.93,2023-10-24,17:59:00
user3,Maheshbhai,"Stanza, Ahmedabad","Nehru Bridge, Ahmedabad",238.8,11.94,2023-10-24,03:52:00
user2,Sitara,"courtyard marriott, Ahmedabad","Iskcon Temple, Ahmedabad",10.6,0.53,2023-07-11,05:12:00
Nimi,pradeepbhai,"Sabarmati Ashram, Ahmedabad","Science City, Ahmedabad",180.2,9.01,2023-06-24,09:31:00
N,Nayan,"shott, Ahmedabad","Science City, Ahmedabad",78.8,3.94,2023-03-10,02:47:00
user5,Tanmay,"Kankaria Lake, Ahmedabad","Sarkhej Roza, Ahmedabad",196.2,9.81,2023-09-14,07:58:00
Nisha,Sanjaybhai,"nirma university, Ahmedabad","shott, Ahmedabad",225.6,11.28,2023-10-26,10:44:00
sahil,Prateek,"LD, Ahmedabad","Law Garden, Ahmedabad",32.6,1.63,2023-08-08,05:00:00
user3,pradeepbhai,"Manek Chowk, Ahmedabad","Nehru Bridge, Ahmedabad",31.0,1.55,2023-03-20,18:26:00
N,Tanvi,"Sarkhej Roza, Ahmedabad","Iskcon Temple, Ahmedabad",80.6,4.03,2023-03-26,23:47:00
user1,Tanvi,"Iskcon Temple, Ahmedabad","Nehru Bridge, Ahmedabad",138.6,6.93,2023-06-11,09:21:00
user2,Sanjaybhai,"Nehru Bridge, Ahmedabad","LD, Ahmedabad",58.4,2.92,2023-11-11,05:36:00
user2,Elon,"Nehru Bridge, Ahmedabad","Iskcon Temple, Ahmedabad",138.6,6.93,2023-01-21,10:05:00
user4,Sanjaybhai,"Sarkhej Roza, Ahmedabad","Iskcon Temple, Ahmedabad",80.6,4.03,2023-06-11,09:51:00
Sagar,Prateek,"Sarkhej Roza, Ahmedabad","nirma university, Ahmedabad",312.6,15.63,2023-07-09,13:43:00
user1,Hena,"Sabarmati Ashram, Ahmedabad","Vastrapur Lake, Ahmedabad",116.4,5.82,2023-09-07,17:44:00
Nisha,Sitara,"Science City, Ahmedabad","Kankaria Lake, Ahmedabad",267.0,13.35,2023-09-07,18:22:00
Sagar,Tanasha,"courtyard marriott, Ahmedabad","PrahladNagar Garden, Ahmedabad",35.0,1.75,2023-08-13,07:18:00
user1,Sanjaybhai,"Sarkhej Roza, Ahmedabad","Nehru Bridge, Ahmedabad",161.8,8.09,2023-03-13,01:52:00
user1,Sitara,"Vastrapur Lake, Ahmedabad","Manek Chowk, Ahmedabad",127.6,6.38,2023-08-08,22:14:00
user1,Kunal,"courtyard marriott, Ahmedabad","Vastrapur Lake, Ahmedabad",41.8,2.09,2023-07-05,20:12:00
Naina,Prateek,"courtyard marriott, Ahmedabad","Stanza, Ahmedabad",114.8,5.74,2023-06-12,02:51:00
Nimi,Elon,"Nehru Bridge, Ahmedabad","PrahladNagar Garden, Ahmedabad",143.4,7.17,2023-05-20,04:06:00
user1,Maheshbhai,"Stanza, Ahmedabad","Kankaria Lake, Ahmedabad",287.6,14.38,2023-09-28,00:29:00
user4,Kunal,"Iskcon Temple, Ahmedabad","Sabarmati Ashram, Ahmedabad",166.8,8.34,2023-06-18,20:43:00
user4,Atharv,"Akshardham Temple, Gandhinagar","Manek Chowk, Ahmedabad",488.8,24.44,2023-03-07,02:59:00
Nidhi,Tanmay,"Taj Skyline, ahmedabad","Iskcon Temple, Ahmedabad",61.6,3.08,2023-06-08,16:50:00
user4,Tanasha,"Akshardham Temple, Gandhinagar","Science City, Ahmedabad",497.4,24.87,2023-03-08,18:57:00
user5,pradeepbhai,"Law Garden, Ahmedabad","Iskcon Temple, Ahmedabad",111.2,5.56,2023-07-12,04:18:00
Nisha,Nayan,"courtyard marriott, Ahmedabad","Stanza, Ahmedabad",114.8,5.74,2023-02-22,16:11:00
user1,Agasthya,"Iskcon Temple, Ahmedabad","Taj Skyline, ahmedabad",61.6,3.08,2023-01-13,03:53:00
user3,Tanmay,"Iskcon Temple, Ahmedabad","Kankaria Lake, Ahmedabad",196.2,9.81,2023-08-26,09:54:00
Naina,Sitara,"Jama Masjid, Ahmedabad","shott, Ahmedabad",217.6,10.88,2023-04-21,02:36:00
Nisha,Hena,"Nehru Bridge, Ahmedabad","Akshardham Temple, Gandhinagar",492.8,24.64,2023-02-07,11:38:00
user4,Sanjaybhai,"courtyard marriott, Ahmedabad","Vastrapur Lake, Ahmedabad",41.8,2.09,2023-02-26,04:56:00
Sagar,Hena,"Manek Chowk, Ahmedabad","LD, Ahmedabad",89.2,4.46,2023-09-17,14:20:00
sahil,Prateek,"Nehru Bridge, Ahmedabad","Iskcon Temple, Ahmedabad",138.6,6.93,2023-01-16,01:41:00
user2,Tanmay,"Taj Skyline, ahmedabad","Vastrapur Lake, Ahmedabad",97.0,4.85,2023-06-23,15:45:00
N,pradeepbhai,"courtyard marriott, Ahmedabad","LD, Ahmedabad",72.0,3.6,2023-02-07,12:29:00
N,Tanvi,"Iskcon Temple, Ahmedabad","Science City, Ahmedabad",112.4,5.62,2023-10-12,19:21:00
user3,pradeepbhai,"nirma university, Ahmedabad","LD, Ahmedabad",211.6,10.58,2023-07-21,06:47:00
user3,Elon,"courtyard marriott, Ahmedabad","Stanza, Ahmedabad",114.8,5.74,2023-08-10,17:28:00
Nidhi,Maheshbhai,"nirma university, Ahmedabad","Akshardham Temple, Gandhinagar",347.2,17.36,2023-04-07,15:55:00
Naina,Nayan,"courtyard marriott, Ahmedabad","Law Garden, Ahmedabad",100.6,5.03,2023-06-07,09:30:00
user1,Atharv,"PrahladNagar Garden, Ahmedabad","Sabarmati Ashram, Ahmedabad",185.0,9.25,2023-06-06,14:29:00
user1,Sitara,"Jama Masjid, Ahmedabad","nirma university, Ahmedabad",247.4,12.37,2023-09-08,21:33:00
Nidhi,Maheshbhai,"Kankaria Lake, Ahmedabad","Manek Chowk, Ahmedabad",43.6,2.18,2023-06-10,21:47:00
Naina,Agasthya,"Sabarmati Ashram, Ahmedabad","Jama Masjid, Ahmedabad",81.6,4.08,2023-03-14,15:32:00
user5,pradeepbhai,"Taj Skyline, ahmedabad","Iskcon Temple, Ahmedabad",61.6,3.08,2023-08-14,07:51:00
Nidhi,Nayan,"Akshardham Temple, Gandhinagar","Vastrapur Lake, Ahmedabad",517.0,25.85,2023-01-01,21:10:00
user5,pradeepbhai,"Law Garden, Ahmedabad","PrahladNagar Garden, Ahmedabad",116.4,5.82,2023-10-12,09:39:00
user2,Hena,"Law Garden, Ahmedabad","lal darwaja, ahmedabad",36.2,1.81,2023-03-02,14:30:00
Naina,Maheshbhai,"Nehru Bridge, Ahmedabad","lal darwaja, ahmedabad",10.4,0.52,2023-09-12,20:47:00
Nisha,Tanvi,"Science City, Ahmedabad","Kankaria Lake, Ahmedabad",267.0,13.35,2023-10-23,19:39:00
user4,Prateek,"LD, Ahmedabad","Sabarmati Ashram, Ahmedabad",92.2,4.61,2023-04-20,23:26:00
Nisha,Nayan,"PrahladNagar Garden, Ahmedabad","Taj Skyline, ahmedabad",84.6,4.23,2023-10-21,00:13:00
user4,Elon,"Sabarmati Ashram, Ahmedabad","Law Garden, Ahmedabad",84.8,4.24,2023-07-21,03:05:00
sahil,Tanasha,"Science City, Ahmedabad","Jama Masjid, Ahmedabad",223.0,11.15,2023-09-19,22:01:00
user2,Nayan,"Science City, Ahmedabad","Vastrapur Lake, Ahmedabad",111.8,5.59,2023-11-25,14:16:00
user5,Elon,"Taj Skyline, ahmedabad","Kankaria Lake, Ahmedabad",255.2,12.76,2023-06-18,14:17:00
Nisha,pradeepbhai,"LD, Ahmedabad","Iskcon Temple, Ahmedabad",82.4,4.12,2023-04-03,16:06:00
Nimi,Sanjaybhai,"Manek Chowk, Ahmedabad","Stanza, Ahmedabad",267.4,13.37,2023-10-21,03:09:00
user2,Agasthya,"Taj Skyline, ahmedabad","Stanza, Ahmedabad",88.2,4.41,2023-01-23,16:10:00
Nidhi,Tanvi,"Manek Chowk, Ahmedabad","Sabarmati Ashram, Ahmedabad",83.6,4.18,2023-04-19,13:08:00
user3,pradeepbhai,"lal darwaja, ahmedabad","courtyard marriott, Ahmedabad",136.6,6.83,2023-09-24,19:42:00
user4,Atharv,"Stanza, Ahmedabad","Iskcon Temple, Ahmedabad",105.4,5.27,2023-01-01,10:08:00
user2,Sitara,"Kankaria Lake, Ahmedabad","Jama Masjid, Ahmedabad",47.2,2.36,2023-09-06,05:20:00
Nisha,Nayan,"Science City, Ahmedabad","Kankaria Lake, Ahmedabad",267.0,13.35,2023-08-04,17:10:00
user3,Prateek,"Jama Masjid, Ahmedabad","LD, Ahmedabad",84.0,4.2,2023-04-11,11:04:00
Nimi,Prateek,"Akshardham Temple, Gandhinagar","Law Garden, Ahmedabad",505.8,25.29,2023-06-18,16:57:00
user2,Elon,"PrahladNagar Garden, Ahmedabad","Iskcon Temple, Ahmedabad",34.0,1.7,2023-03-03,05:58:00
Nimi,Agasthya,"Law Garden, Ahmedabad","Stanza, Ahmedabad",211.6,10.58,2023-07-28,13:36:00
user1,pradeepbhai,"Law Garden, Ahmedabad","Iskcon Temple, Ahmedabad",111.2,5.56,2023-10-16,12:44:00
N,pradeepbhai,"nirma university, Ahmedabad","courtyard marriott, Ahmedabad",232.6,11.63,2023-07-02,04:00:00
Nidhi,Sitara,"Kankaria Lake, Ahmedabad","Jama Masjid, Ahmedabad",47.2,2.36,2023-09-27,10:12:00
user3,Atharv,"courtyard marriott, Ahmedabad","PrahladNagar Garden, Ahmedabad",35.0,1.75,2023-07-22,11:30:00
Nidhi,Nayan,"shott, Ahmedabad","Taj Skyline, ahmedabad",1.4,0.07,2023-10-16,08:29:00
sahil,Tanasha,"Stanza, Ahmedabad","lal darwaja, ahmedabad",246.4,12.32,2023-08-16,21:09:00
Sagar,Tanasha,"Stanza, Ahmedabad","Sabarmati Ashram, Ahmedabad",272.2,13.61,2023-07-14,19:25:00
N,Agasthya,"Akshardham Temple, Gandhinagar","shott, Ahmedabad",567.6,28.38,2023-07-21,18:09:00
Nisha,Prateek,"Nehru Bridge, Ahmedabad","nirma university, Ahmedabad",233.0,11.65,2023-03-11,19:31:00
Nisha,Atharv,"nirma university, Ahmedabad","Kankaria Lake, Ahmedabad",293.4,14.67,2023-05-14,15:29:00
user4,pradeepbhai,"PrahladNagar Garden, Ahmedabad","nirma university, Ahmedabad",267.4,13.37,2023-10-18,13:33:00
user4,Sanjaybhai,"courtyard marriott, Ahmedabad","LD, Ahmedabad",72.0,3.6,2023-08-08,17:59:00
user3,Sitara,"Akshardham Temple, Gandhinagar","Iskcon Temple, Ahmedabad",561.8,28.09,2023-06-16,16:24:00
user5,Agasthya,"Stanza, Ahmedabad","Kankaria Lake, Ahmedabad",287.6,14.38,2023-11-26,12:36:00
user3,pradeepbhai,"courtyard marriott, Ahmedabad","Vastrapur Lake, Ahmedabad",41.8,2.09,2023-02-12,16:07:00
user1,pradeepbhai,"Law Garden, Ahmedabad","Science City, Ahmedabad",177.4,8.87,2023-10-14,16:37:00
Nimi,Elon,"shott, Ahmedabad","Law Garden, Ahmedabad",165.4,8.27,2023-01-23,19:16:00
